Parliament,ParliamentName,State,TotalRegisteredVoters,TotalVotersTurnedOut,VotingPercentage,SpoiledRejectedVotes,UnreturnedBallots,Majority,MalayVoters,PercentageMalayVoters,ChineseVoters,PercentageChineseVoters,IndianVoters,PercentageIndianVoters,IndigenousVoters,PercentageIndigenousVoters,NativeVoters,PercentageNativeVoters,OtherVoters,PercentageOtherVoters,CandidateName,Coalition,Party,TotalCandidatesContested,TotalVotesForCandidate,Won,PreviousMPName,TotalVotesLastElection,LastElectionCoalition,LastElectionMajority,state,Population (Thousands)
P23,rantau panjang,kelantan,93248,61406,65.85,668,0,20636,90115,96.64,1809,1.94,65,0.07,0,0,0,0,1250,1.34,MOHD ZAIN ISMAIL,PRM,PRM,5,173,0,SITI ZAILAH YUSOFF,24581,PAS,6150,kelantan,58276.8
P23,rantau panjang,kelantan,93248,61406,65.85,668,0,20636,90115,96.64,1809,1.94,65,0.07,0,0,0,0,1250,1.34,ZULKARNAIN  YUSOFF,BN,UMNO,5,17123,0,SITI ZAILAH YUSOFF,24581,PAS,6150,kelantan,58276.8
P23,rantau panjang,kelantan,93248,61406,65.85,668,0,20636,90115,96.64,1809,1.94,65,0.07,0,0,0,0,1250,1.34,WAN SHAH JIHAN WAN DIN,PH,AMANAH,5,4256,0,SITI ZAILAH YUSOFF,24581,PAS,6150,kelantan,58276.8
P24,kubang kerian,kelantan,113640,82502,72.6,775,343,40847,110617,97.34,2261,1.99,182,0.16,0,0,0,0,557,0.49,DR WAN AHMAD KAMIL WAN ABDULLAH,PH,AMANAH,4,10236,0,TUAN IBRAHIM  TUAN  MAN,35620,PAS,19369,kelantan,58276.8
P24,kubang kerian,kelantan,113640,82502,72.6,775,343,40847,110617,97.34,2261,1.99,182,0.16,0,0,0,0,557,0.49,MOHAMAD RIZAL RAZALI,PUTRA,PEJUANG,4,687,0,TUAN IBRAHIM  TUAN  MAN,35620,PAS,19369,kelantan,58276.8
P24,kubang kerian,kelantan,113640,82502,72.6,775,343,40847,110617,97.34,2261,1.99,182,0.16,0,0,0,0,557,0.49,DATUK NURUL AMAL MOHD FAUZI,BN,UMNO,4,14807,0,TUAN IBRAHIM  TUAN  MAN,35620,PAS,19369,kelantan,58276.8
P24,kubang kerian,kelantan,113640,82502,72.6,775,343,40847,110617,97.34,2261,1.99,182,0.16,0,0,0,0,557,0.49,DATUK SERI TUAN IBRAHIM TUAN MAN,PAS,PAS,4,55654,1,TUAN IBRAHIM  TUAN  MAN,35620,PAS,19369,kelantan,58276.8
P25,bachok,kelantan,123183,91223,74.05,1539,0,29901,121027,98.25,1318,1.07,49,0.04,0,0,0,0,788,0.64,MOHD SYAHIR CHE SULAIMAN,PN,PAS,5,57130,1,NIK MOHAMAD ABDUH,36188,PAS,3292,kelantan,58276.8
P25,bachok,kelantan,123183,91223,74.05,1539,0,29901,121027,98.25,1318,1.07,49,0.04,0,0,0,0,788,0.64,NOR AZMIZA  MAMAT,PH,PKR,5,4366,0,NIK MOHAMAD ABDUH,36188,PAS,3292,kelantan,58276.8
P25,bachok,kelantan,123183,91223,74.05,1539,0,29901,121027,98.25,1318,1.07,49,0.04,0,0,0,0,788,0.64,MOHD ZULKIFLI ZAKARIA,BEBAS,BEBAS,5,418,0,NIK MOHAMAD ABDUH,36188,PAS,3292,kelantan,58276.8
P25,bachok,kelantan,123183,91223,74.05,1539,0,29901,121027,98.25,1318,1.07,49,0.04,0,0,0,0,788,0.64,KAMARUL AZAM OSMAN,PEJUANG,PEJUANG,5,274,0,NIK MOHAMAD ABDUH,36188,PAS,3292,kelantan,58276.8
P25,bachok,kelantan,123183,91223,74.05,1539,0,29901,121027,98.25,1318,1.07,49,0.04,0,0,0,0,788,0.64,MOHD ZAIN  YASIM,BN,UMNO,5,27229,0,NIK MOHAMAD ABDUH,36188,PAS,3292,kelantan,58276.8
P26,ketereh,kelantan,85281,64060,75.12,900,0,23107,82390,96.61,1629,1.91,68,0.08,0,0,0,0,1194,1.4,RAHIMI  L MUHAMUD,PH,PKR,4,4662,0,ANNUAR MUSA,25457,BN,4626,kelantan,58276.8
P26,ketereh,kelantan,85281,64060,75.12,900,0,23107,82390,96.61,1629,1.91,68,0.08,0,0,0,0,1194,1.4,MARZUANI ARDILA  ARIFFIN,BN,UMNO,4,17435,0,ANNUAR MUSA,25457,BN,4626,kelantan,58276.8
P26,ketereh,kelantan,85281,64060,75.12,900,0,23107,82390,96.61,1629,1.91,68,0.08,0,0,0,0,1194,1.4,KHLIR MOHD NOR,PN,BERSATU,4,40542,1,ANNUAR MUSA,25457,BN,4626,kelantan,58276.8
P26,ketereh,kelantan,85281,64060,75.12,900,0,23107,82390,96.61,1629,1.91,68,0.08,0,0,0,0,1194,1.4,HANIF  IBRAHIM,PEJUANG,PEJUANG,4,223,0,ANNUAR MUSA,25457,BN,4626,kelantan,58276.8
P27,tanah merah,kelantan,98782,70667,71.54,624,0,44485,93191,94.34,4050,4.1,474,0.48,0,0,0,0,1057,1.07,BAKRI @ MOHD BAKRI  MUSTAPHA,BN,UMNO,5,9781,0,IKMAL HISHAM ABDUL AZIZ,28152,BN,2929,kelantan,58276.8
P27,tanah merah,kelantan,98782,70667,71.54,624,0,44485,93191,94.34,4050,4.1,474,0.48,0,0,0,0,1057,1.07,MOHAMAD SUPARADI  MD NOOR,PH,PKR,5,5357,0,IKMAL HISHAM ABDUL AZIZ,28152,BN,2929,kelantan,58276.8
P27,tanah merah,kelantan,98782,70667,71.54,624,0,44485,93191,94.34,4050,4.1,474,0.48,0,0,0,0,1057,1.07,MOHD NASIR ABDULLAH,PEJUANG,PUTRA,5,168,0,IKMAL HISHAM ABDUL AZIZ,28152,BN,2929,kelantan,58276.8
P27,tanah merah,kelantan,98782,70667,71.54,624,0,44485,93191,94.34,4050,4.1,474,0.48,0,0,0,0,1057,1.07,NIK SAPEIA NIK YUSOF,BEBAS,BEBAS,5,114,0,IKMAL HISHAM ABDUL AZIZ,28152,BN,2929,kelantan,58276.8
P27,tanah merah,kelantan,98782,70667,71.54,624,0,44485,93191,94.34,4050,4.1,474,0.48,0,0,0,0,1057,1.07,IKMAL HISHAM ABDUL AZIZ,PN,BERSATU,5,54266,1,IKMAL HISHAM ABDUL AZIZ,28152,BN,2929,kelantan,58276.8
P28,pasir puteh,kelantan,113070,82228,72.72,1013,237,29109,110843,98.03,1006,0.89,45,0.04,0,0,0,0,1176,1.04,KAPTEN (B) WAN MARZUDI WAN OMAR,PUTRA,PEJUANG,4,349,0,DR NIK MOHAMAD  ZAWAWI SALLEH,32307,PAS,1360,kelantan,58276.8
P28,pasir puteh,kelantan,113070,82228,72.72,1013,237,29109,110843,98.03,1006,0.89,45,0.04,0,0,0,0,1176,1.04,DATUK ZAWAWI OTHMAN,BN,UMNO,4,23828,0,DR NIK MOHAMAD  ZAWAWI SALLEH,32307,PAS,1360,kelantan,58276.8
P28,pasir puteh,kelantan,113070,82228,72.72,1013,237,29109,110843,98.03,1006,0.89,45,0.04,0,0,0,0,1176,1.04,MUHAMMAD HUSAIN,PH,AMANAH,4,3864,0,DR NIK MOHAMAD  ZAWAWI SALLEH,32307,PAS,1360,kelantan,58276.8
P28,pasir puteh,kelantan,113070,82228,72.72,1013,237,29109,110843,98.03,1006,0.89,45,0.04,0,0,0,0,1176,1.04,DATUK DR NIK MUHAMMAD ZAWAWI SALLEH,PAS,PAS,4,52937,1,DR NIK MOHAMAD  ZAWAWI SALLEH,32307,PAS,1360,kelantan,58276.8
P29,machang,kelantan,88825,66024,74.33,733,0,10154,85592,96.36,2727,3.07,142,0.16,0,0,0,0,364,0.41,AHMAD JAZLAN  YAAKUB,BN,UMNO,4,25449,0,AHMAD JAZLAN  YAAKUB,26076,BN,2824,kelantan,58276.8
P29,machang,kelantan,88825,66024,74.33,733,0,10154,85592,96.36,2727,3.07,142,0.16,0,0,0,0,364,0.41,MUHAMAD SEMAN,PEJUANG,PEJUANG,4,128,0,AHMAD JAZLAN  YAAKUB,26076,BN,2824,kelantan,58276.8
P29,machang,kelantan,88825,66024,74.33,733,0,10154,85592,96.36,2727,3.07,142,0.16,0,0,0,0,364,0.41,WAN AHMAD FAYHSAL WAN AHMAD KAMAL,PN,BERSATU,4,35603,1,AHMAD JAZLAN  YAAKUB,26076,BN,2824,kelantan,58276.8
P29,machang,kelantan,88825,66024,74.33,733,0,10154,85592,96.36,2727,3.07,142,0.16,0,0,0,0,364,0.41,ROSLI ALLANI S ABDULL KADIR,PH,PKR,4,3934,0,AHMAD JAZLAN  YAAKUB,26076,BN,2824,kelantan,58276.8
P30,jeli,kelantan,59798,43732,73.13,635,0,12464,58393,97.65,108,0.18,66,0.11,0,0,472,0.79,765,1.28,MUHAMMAD DAUD,PEJUANG,PEJUANG,4,133,0,DATUK SERI MUSTAPA  MOHAMED,21665,BN,6647,kelantan,58276.8
P30,jeli,kelantan,59798,43732,73.13,635,0,12464,58393,97.65,108,0.18,66,0.11,0,0,472,0.79,765,1.28,ZAHARI KECIK,PN,BERSATU,4,27072,1,DATUK SERI MUSTAPA  MOHAMED,21665,BN,6647,kelantan,58276.8
P30,jeli,kelantan,59798,43732,73.13,635,0,12464,58393,97.65,108,0.18,66,0.11,0,0,472,0.79,765,1.28,NORWAHIDA  PATUAN,BN,UMNO,4,14608,0,DATUK SERI MUSTAPA  MOHAMED,21665,BN,6647,kelantan,58276.8
P30,jeli,kelantan,59798,43732,73.13,635,0,12464,58393,97.65,108,0.18,66,0.11,0,0,472,0.79,765,1.28,MD RADZI WAHAB,PH,AMANAH,4,1140,0,DATUK SERI MUSTAPA  MOHAMED,21665,BN,6647,kelantan,58276.8
P31,kuala krai,kelantan,92335,65684,71.14,796,0,25188,86906,94.12,3777,4.09,1034,1.12,0,0,0,0,619,0.67,ABDUL LATIFF ABDUL RAHMAN,PN,PAS,4,42740,1,ABDUL LATIFF BIN  ABDUL RAHMAN,28903,PAS,7992,kelantan,58276.8
P31,kuala krai,kelantan,92335,65684,71.14,796,0,25188,86906,94.12,3777,4.09,1034,1.12,0,0,0,0,619,0.67,MOHAMED ZULKEPLI  OMAR,BN,UMNO,4,17552,0,ABDUL LATIFF BIN  ABDUL RAHMAN,28903,PAS,7992,kelantan,58276.8
P31,kuala krai,kelantan,92335,65684,71.14,796,0,25188,86906,94.12,3777,4.09,1034,1.12,0,0,0,0,619,0.67,NORASHIKIN CHE OMAR,PEJUANG,PEJUANG,4,241,0,ABDUL LATIFF BIN  ABDUL RAHMAN,28903,PAS,7992,kelantan,58276.8
P31,kuala krai,kelantan,92335,65684,71.14,796,0,25188,86906,94.12,3777,4.09,1034,1.12,0,0,0,0,619,0.67,MOHD HISYAMUDDIN  GHAZALI,PH,AMANAH,4,4148,0,ABDUL LATIFF BIN  ABDUL RAHMAN,28903,PAS,7992,kelantan,58276.8
P32,gua musang,kelantan,70254,49699,70.74,743,579,163,55128,78.47,4075,5.8,323,0.46,0,0,1459,2.08,485,0.69,TENGKU RAZALEIGH HAMZAH,BN,UMNO,4,21663,0,TENGKU RAZALEIGH   HAMZAH,19426,BN,3913,kelantan,58276.8
P32,gua musang,kelantan,70254,49699,70.74,743,579,163,55128,78.47,4075,5.8,323,0.46,0,0,1459,2.08,485,0.69,DATUK MOHD AZIZI ABU NAIM,PAS,BERSATU,4,21826,1,TENGKU RAZALEIGH   HAMZAH,19426,BN,3913,kelantan,58276.8
P32,gua musang,kelantan,70254,49699,70.74,743,579,163,55128,78.47,4075,5.8,323,0.46,0,0,1459,2.08,485,0.69,DR SAMSU ADABI MAMAT,PUTRA,PEJUANG,4,371,0,TENGKU RAZALEIGH   HAMZAH,19426,BN,3913,kelantan,58276.8
P32,gua musang,kelantan,70254,49699,70.74,743,579,163,55128,78.47,4075,5.8,323,0.46,0,0,1459,2.08,485,0.69,ASHARUN UJI,PH,PKR,4,4517,0,TENGKU RAZALEIGH   HAMZAH,19426,BN,3913,kelantan,58276.8
P33,besut,terengganu,111650,85364,76.46,877,0,18666,109384,97.97,1451,1.3,100,0.09,0,0,0,0,715,0.64,CHE MOHAMAD ZULKEFLY JUSOH,PN,PAS,4,49569,1,IDRIS   JUSOH,34335,BN,4599,terengganu,37675.6
P33,besut,terengganu,111650,85364,76.46,877,0,18666,109384,97.97,1451,1.3,100,0.09,0,0,0,0,715,0.64,WAN NAZARI WAN JUSOH,PEJUANG,PEJUANG,4,553,0,IDRIS   JUSOH,34335,BN,4599,terengganu,37675.6
P33,besut,terengganu,111650,85364,76.46,877,0,18666,109384,97.97,1451,1.3,100,0.09,0,0,0,0,715,0.64,ABD RAHMAN @ ABD AZIZ ABAS,PH,AMANAH,4,4339,0,IDRIS   JUSOH,34335,BN,4599,terengganu,37675.6
P33,besut,terengganu,111650,85364,76.46,877,0,18666,109384,97.97,1451,1.3,100,0.09,0,0,0,0,715,0.64,NAWI MOHAMAD,BN,UMNO,4,30903,0,IDRIS   JUSOH,34335,BN,4599,terengganu,37675.6
P34,setiu,terengganu,107294,86029,80.18,1044,0,19032,106457,99.22,290,0.27,43,0.04,0,0,0,0,494,0.46,ABDUL RAHMAN  MAT YASIN,BN,UMNO,4,31736,0,SHAHARIZUKIRNAIN ABD KADIR,35020,PAS,2802,terengganu,37675.6
P34,setiu,terengganu,107294,86029,80.18,1044,0,19032,106457,99.22,290,0.27,43,0.04,0,0,0,0,494,0.46,SHAHARIZUKIRNAIN ABD KADIR,PN,PAS,4,50768,1,SHAHARIZUKIRNAIN ABD KADIR,35020,PAS,2802,terengganu,37675.6
P34,setiu,terengganu,107294,86029,80.18,1044,0,19032,106457,99.22,290,0.27,43,0.04,0,0,0,0,494,0.46,MOHAMAD  NGAH,PH,PKR,4,2125,0,SHAHARIZUKIRNAIN ABD KADIR,35020,PAS,2802,terengganu,37675.6
P34,setiu,terengganu,107294,86029,80.18,1044,0,19032,106457,99.22,290,0.27,43,0.04,0,0,0,0,494,0.46,WAN ADNAN WAN ALI,PEJUANG,PEJUANG,4,203,0,SHAHARIZUKIRNAIN ABD KADIR,35020,PAS,2802,terengganu,37675.6
P35,kuala nerus,terengganu,105952,87628,82.71,736,0,29765,104246,98.39,1102,1.04,95,0.09,0,0,0,0,519,0.49,DR ALIAS RAZAK,PN,PAS,4,56697,1,MOHD KHAIRUDDIN AMAN RAZALI,37974,PAS,8447,terengganu,37675.6
P35,kuala nerus,terengganu,105952,87628,82.71,736,0,29765,104246,98.39,1102,1.04,95,0.09,0,0,0,0,519,0.49,MOHD KHAIRUDDIN AMAN RAZALI,BN,UMNO,4,26932,0,MOHD KHAIRUDDIN AMAN RAZALI,37974,PAS,8447,terengganu,37675.6
P35,kuala nerus,terengganu,105952,87628,82.71,736,0,29765,104246,98.39,1102,1.04,95,0.09,0,0,0,0,519,0.49,AZAHA WAHID,PEJUANG,PEJUANG,4,291,0,MOHD KHAIRUDDIN AMAN RAZALI,37974,PAS,8447,terengganu,37675.6
P35,kuala nerus,terengganu,105952,87628,82.71,736,0,29765,104246,98.39,1102,1.04,95,0.09,0,0,0,0,519,0.49,SUHAIMI HASHIM,PH,AMANAH,4,3708,0,MOHD KHAIRUDDIN AMAN RAZALI,37974,PAS,8447,terengganu,37675.6
P36,kuala terengganu,terengganu,123305,96552,78.3,767,0,40907,111320,90.28,10604,8.6,678,0.55,0,0,0,0,703,0.57,MOHAMAD  ABU BAKAR MUDA,PEJUANG,PEJUANG,4,481,0,AMZAD HASHIM,42988,PAS,14773,terengganu,37675.6
P36,kuala terengganu,terengganu,123305,96552,78.3,767,0,40907,111320,90.28,10604,8.6,678,0.55,0,0,0,0,703,0.57,MOHD ZUBIR EMBONG,BN,UMNO,4,22109,0,AMZAD HASHIM,42988,PAS,14773,terengganu,37675.6
P36,kuala terengganu,terengganu,123305,96552,78.3,767,0,40907,111320,90.28,10604,8.6,678,0.55,0,0,0,0,703,0.57,RAJA KAMARUL BAHRIN SHAH RAJA AHMAD,PH,AMANAH,4,10946,0,AMZAD HASHIM,42988,PAS,14773,terengganu,37675.6
P36,kuala terengganu,terengganu,123305,96552,78.3,767,0,40907,111320,90.28,10604,8.6,678,0.55,0,0,0,0,703,0.57,AHMAD AMZAD HASHIM,PN,PAS,4,63016,1,AMZAD HASHIM,42988,PAS,14773,terengganu,37675.6
P37,marang,terengganu,131756,110312,83.72,948,296,41729,128515,97.54,2451,1.86,105,0.08,0,0,0,0,685,0.52,TAN SRI ABDUL HADI AWANG,PAS,PAS,4,73115,1,ABDUL HADI AWANG,53749,PAS,21954,terengganu,37675.6
P37,marang,terengganu,131756,110312,83.72,948,296,41729,128515,97.54,2451,1.86,105,0.08,0,0,0,0,685,0.52,JASMIRA OTHMAN,BN,UMNO,4,31386,0,ABDUL HADI AWANG,53749,PAS,21954,terengganu,37675.6
P37,marang,terengganu,131756,110312,83.72,948,296,41729,128515,97.54,2451,1.86,105,0.08,0,0,0,0,685,0.52,ZARAWI SULONG,PEJUANG,PUTRA,4,427,0,ABDUL HADI AWANG,53749,PAS,21954,terengganu,37675.6
P37,marang,terengganu,131756,110312,83.72,948,296,41729,128515,97.54,2451,1.86,105,0.08,0,0,0,0,685,0.52,AZHAR AB SHUKUR,PH,AMANAH,4,4140,0,ABDUL HADI AWANG,53749,PAS,21954,terengganu,37675.6
P38,hulu terengganu,terengganu,87917,72970,83,793,0,15734,86880,98.82,380,0.43,30,0.03,0,0,0,0,630,0.72,ROZI  MAMAT,BN,UMNO,4,27176,0,DATUK ROSOL WAHID,30925,BN,2868,terengganu,37675.6
P38,hulu terengganu,terengganu,87917,72970,83,793,0,15734,86880,98.82,380,0.43,30,0.03,0,0,0,0,630,0.72,MOHD KHADRI ABDULLAH,PEJUANG,PEJUANG,4,182,0,DATUK ROSOL WAHID,30925,BN,2868,terengganu,37675.6
P38,hulu terengganu,terengganu,87917,72970,83,793,0,15734,86880,98.82,380,0.43,30,0.03,0,0,0,0,630,0.72,ROSOL WAHID,PN,BERSATU,4,42910,1,DATUK ROSOL WAHID,30925,BN,2868,terengganu,37675.6
P38,hulu terengganu,terengganu,87917,72970,83,793,0,15734,86880,98.82,380,0.43,30,0.03,0,0,0,0,630,0.72,ALIAS  ISMAIL,PH,PKR,4,1740,0,DATUK ROSOL WAHID,30925,BN,2868,terengganu,37675.6
P39,dungun,terengganu,115559,92005,79.62,746,0,34105,110562,95.68,3627,3.14,21,0.02,0,0,0,0,1099,0.95,GHAZALI ISMAIL,BEBAS,BEBAS,5,305,0,WAN HASSAN  MOHD RAMLI,40850,PAS,13119,terengganu,37675.6
P39,dungun,terengganu,115559,92005,79.62,746,0,34105,110562,95.68,3627,3.14,21,0.02,0,0,0,0,1099,0.95,NURAISAH HASAN,PEJUANG,PEJUANG,5,322,0,WAN HASSAN  MOHD RAMLI,40850,PAS,13119,terengganu,37675.6
P39,dungun,terengganu,115559,92005,79.62,746,0,34105,110562,95.68,3627,3.14,21,0.02,0,0,0,0,1099,0.95,MOHD JOHARI MOHAMAD,PH,PKR,5,5307,0,WAN HASSAN  MOHD RAMLI,40850,PAS,13119,terengganu,37675.6
P39,dungun,terengganu,115559,92005,79.62,746,0,34105,110562,95.68,3627,3.14,21,0.02,0,0,0,0,1099,0.95,NURHISHAM JOHARI,BN,UMNO,5,25615,0,WAN HASSAN  MOHD RAMLI,40850,PAS,13119,terengganu,37675.6
P39,dungun,terengganu,115559,92005,79.62,746,0,34105,110562,95.68,3627,3.14,21,0.02,0,0,0,0,1099,0.95,WAN HASAN MOHD RAMLI,PN,PAS,5,59720,1,WAN HASSAN  MOHD RAMLI,40850,PAS,13119,terengganu,37675.6
P40,kemaman,terengganu,139423,114533,82.15,1288,150,27179,129825,93.12,7000,5.02,738,0.53,0,0,0,0,1732,1.24,ROSLI AB GHANI,PEJUANG,PEJUANG,4,506,0,ALIAS ABD HAMID,39878,PAS,2163,terengganu,37675.6
P40,kemaman,terengganu,139423,114533,82.15,1288,150,27179,129825,93.12,7000,5.02,738,0.53,0,0,0,0,1732,1.24,CHE ALIAS HAMID,PAS,PAS,4,65714,1,ALIAS ABD HAMID,39878,PAS,2163,terengganu,37675.6
P40,kemaman,terengganu,139423,114533,82.15,1288,150,27179,129825,93.12,7000,5.02,738,0.53,0,0,0,0,1732,1.24,DATUK SERI AHMAD SAID,BN,UMNO,4,38535,0,ALIAS ABD HAMID,39878,PAS,2163,terengganu,37675.6
P40,kemaman,terengganu,139423,114533,82.15,1288,150,27179,129825,93.12,7000,5.02,738,0.53,0,0,0,0,1732,1.24,HASUNI SUDIN,PH,PKR,4,8340,0,ALIAS ABD HAMID,39878,PAS,2163,terengganu,37675.6
P41,kepala batas,pulau pinang,83801,69302,82.7,714,0,2867,66352,79.18,12766,15.23,3453,4.12,0,0,0,0,359,0.43,HAMIDI ABU HASSAN,PEJUANG,BERJASA,4,747,0,REEZAL  MERICAN  NAINA  MERICAN,22459,BN,4736,pulau pinang,55928.4
P41,kepala batas,pulau pinang,83801,69302,82.7,714,0,2867,66352,79.18,12766,15.23,3453,4.12,0,0,0,0,359,0.43,DR SITI MASTURA  MOHAMAD,PN,PAS,4,28604,1,REEZAL  MERICAN  NAINA  MERICAN,22459,BN,4736,pulau pinang,55928.4
P41,kepala batas,pulau pinang,83801,69302,82.7,714,0,2867,66352,79.18,12766,15.23,3453,4.12,0,0,0,0,359,0.43,MUHAMMAD DANIAL ABDUL MAJEED,PH,MUDA,4,14214,0,REEZAL  MERICAN  NAINA  MERICAN,22459,BN,4736,pulau pinang,55928.4
P41,kepala batas,pulau pinang,83801,69302,82.7,714,0,2867,66352,79.18,12766,15.23,3453,4.12,0,0,0,0,359,0.43,REEZAL MERICAN NAINA MERICAN,BN,UMNO,4,25737,0,REEZAL  MERICAN  NAINA  MERICAN,22459,BN,4736,pulau pinang,55928.4
P42,tasek gelugor,pulau pinang,80868,67112,82.99,542,0,12252,63094,78.02,12115,14.98,5095,6.3,0,0,0,0,542,0.67,MOHAMAD AKMAL AZHAR,WARISAN,WARISAN,5,179,0,SHABUDIN YAHAYA,18547,BN,81,pulau pinang,55928.4
P42,tasek gelugor,pulau pinang,80868,67112,82.99,542,0,12252,63094,78.02,12115,14.98,5095,6.3,0,0,0,0,542,0.67,NIK ABDUL RAZAK NIK MD RIDZUAN,PH,AMANAH,5,16547,0,SHABUDIN YAHAYA,18547,BN,81,pulau pinang,55928.4
P42,tasek gelugor,pulau pinang,80868,67112,82.99,542,0,12252,63094,78.02,12115,14.98,5095,6.3,0,0,0,0,542,0.67,ABDUL HALIM SHER JUNG,PEJUANG,GAGASAN BANGSA,5,406,0,SHABUDIN YAHAYA,18547,BN,81,pulau pinang,55928.4
P42,tasek gelugor,pulau pinang,80868,67112,82.99,542,0,12252,63094,78.02,12115,14.98,5095,6.3,0,0,0,0,542,0.67,MUHAMAD YUSOFF  MOHD NOOR,BN,UMNO,5,18864,0,SHABUDIN YAHAYA,18547,BN,81,pulau pinang,55928.4
P42,tasek gelugor,pulau pinang,80868,67112,82.99,542,0,12252,63094,78.02,12115,14.98,5095,6.3,0,0,0,0,542,0.67,WAN SAIFUL WAN JAN,PN,BERSATU,5,31116,1,SHABUDIN YAHAYA,18547,BN,81,pulau pinang,55928.4
P43,bagan,pulau pinang,89447,69516,77.72,738,0,49648,13008,14.54,61970,69.28,14005,15.66,0,0,0,0,489,0.55,LIM GUAN ENG,PH,DAP,4,55797,1,LIM GUAN ENG,51653,PH,43902,pulau pinang,55928.4
P43,bagan,pulau pinang,89447,69516,77.72,738,0,49648,13008,14.54,61970,69.28,14005,15.66,0,0,0,0,489,0.55,TAN CHUAN HONG,BN,MCA,4,5385,0,LIM GUAN ENG,51653,PH,43902,pulau pinang,55928.4
P43,bagan,pulau pinang,89447,69516,77.72,738,0,49648,13008,14.54,61970,69.28,14005,15.66,0,0,0,0,489,0.55,ALAN OH @ OH TEIK CHOON,PN,BERSATU,4,6149,0,LIM GUAN ENG,51653,PH,43902,pulau pinang,55928.4
P43,bagan,pulau pinang,89447,69516,77.72,738,0,49648,13008,14.54,61970,69.28,14005,15.66,0,0,0,0,489,0.55,MOHD HAFIZ MOHAMED  ABU BAKAR,PEJUANG,IMAN,4,1323,0,LIM GUAN ENG,51653,PH,43902,pulau pinang,55928.4
P44,permatang pauh,pulau pinang,107186,87448,81.59,648,0,5272,78448,73.19,20777,19.38,7049,6.58,0,0,0,0,873,0.81,MOHD ZAIDI MOHD SAID,BN,UMNO,4,16971,0,NURUL IZZAH ANWAR,35534,PH,15668,pulau pinang,55928.4
P44,permatang pauh,pulau pinang,107186,87448,81.59,648,0,5272,78448,73.19,20777,19.38,7049,6.58,0,0,0,0,873,0.81,MUHAMMAD FAWWAZ MD JAN,PN,PAS,4,37638,1,NURUL IZZAH ANWAR,35534,PH,15668,pulau pinang,55928.4
P44,permatang pauh,pulau pinang,107186,87448,81.59,648,0,5272,78448,73.19,20777,19.38,7049,6.58,0,0,0,0,873,0.81,MOHAMAD NASIR OTHMAN,PEJUANG,PUTRA,4,473,0,NURUL IZZAH ANWAR,35534,PH,15668,pulau pinang,55928.4
P44,permatang pauh,pulau pinang,107186,87448,81.59,648,0,5272,78448,73.19,20777,19.38,7049,6.58,0,0,0,0,873,0.81,NURUL IZZAH ANWAR,PH,PKR,4,32366,0,NURUL IZZAH ANWAR,35534,PH,15668,pulau pinang,55928.4
P45,bukit mertajam,pulau pinang,120819,93695,77.55,767,0,57685,25666,21.24,81294,67.29,13159,10.89,0,0,0,0,721,0.6,SIM CHEE KEONG,PH,DAP,3,71722,1,SIM CHEE KEONG,63784,PH,52877,pulau pinang,55928.4
P45,bukit mertajam,pulau pinang,120819,93695,77.55,767,0,57685,25666,21.24,81294,67.29,13159,10.89,0,0,0,0,721,0.6,TAN YANG PANG,BN,MCA,3,6986,0,SIM CHEE KEONG,63784,PH,52877,pulau pinang,55928.4
P45,bukit mertajam,pulau pinang,120819,93695,77.55,767,0,57685,25666,21.24,81294,67.29,13159,10.89,0,0,0,0,721,0.6,STEVEN KOH TIEN YEW,PN,PAS (DHPP,3,14037,0,SIM CHEE KEONG,63784,PH,52877,pulau pinang,55928.4
P46,batu kawan,pulau pinang,88812,69759,78.55,839,89,40400,20332,22.89,47903,53.94,19761,22.25,0,0,0,0,761,0.86,LEE AH LEONG,PRM,PRM,5,148,0,KASTHURIRAANI PATTO,42683,PH,33553,pulau pinang,55928.4
P46,batu kawan,pulau pinang,88812,69759,78.55,839,89,40400,20332,22.89,47903,53.94,19761,22.25,0,0,0,0,761,0.86,CHOW KON YEOW,PH,DAP,5,50744,1,KASTHURIRAANI PATTO,42683,PH,33553,pulau pinang,55928.4
P46,batu kawan,pulau pinang,88812,69759,78.55,839,89,40400,20332,22.89,47903,53.94,19761,22.25,0,0,0,0,761,0.86,DATUK TAN LEE HUAT,BN,MCA,5,7145,0,KASTHURIRAANI PATTO,42683,PH,33553,pulau pinang,55928.4
P46,batu kawan,pulau pinang,88812,69759,78.55,839,89,40400,20332,22.89,47903,53.94,19761,22.25,0,0,0,0,761,0.86,WONG CHIA ZHEN,PN,GERAKAN,5,10344,0,KASTHURIRAANI PATTO,42683,PH,33553,pulau pinang,55928.4
P46,batu kawan,pulau pinang,88812,69759,78.55,839,89,40400,20332,22.89,47903,53.94,19761,22.25,0,0,0,0,761,0.86,ONG CHIN WEN,WARISAN,WARISAN,5,450,0,KASTHURIRAANI PATTO,42683,PH,33553,pulau pinang,55928.4
P47,nibong tebal,pulau pinang,100062,80477,80.43,1021,148,16293,46742,46.71,34752,34.73,17846,17.83,0,0,0,0,677,0.68,FADHLINA SIDEK,PH,PKR,4,42188,1,MANSOR OTHMAN,35395,PH,15817,pulau pinang,55928.4
